-0.0025,-0.5431,0.6923,2.7012,3.1229,2.6918,-1.1390,-0.3896,-2.2011,-1.3881
0.5222,-0.6001,2.3811,1.3901,1.0774,0.4885,0.9891,2.7758,-1.9940,-2.1589
0.2532,-0.2011,2.3047,1.0321,1.4551,1.6023,-1.8932,2.7821,-2.7817,-2.8951
-1.5362,2.0556,1.6683,0.7395,0.2543,2.3594,-1.4583,1.9165,1.1567,-2.1549
-0.4743,1.7300,1.5642,0.7252,-0.8201,2.2815,-2.2291,1.0809,-2.4693,-3.2860
1.3326,1.0260,1.8556,0.0649,2.6447,2.4523,-0.8802,1.8055,-1.6303,-2.0791
0.2739,-0.7029,0.9198,0.0540,1.5914,3.2447,-1.4161,1.4685,-1.2761,-2.8571
-1.2193,0.5891,2.0373,-0.6465,1.0416,1.6266,-0.8438,2.3975,-3.0655,-0.0566
-0.1789,-1.8454,3.1308,1.1240,0.6412,1.4073,-1.7900,3.1190,-2.8822,-2.2186
0.1001,0.0012,1.5785,1.8872,1.2966,0.2934,-0.9143,2.0213,-0.5425,-2.1008
1.0044,0.7142,2.1890,0.8925,1.7314,1.9564,-1.7163,2.6898,-1.5956,-1.8945
0.5432,0.6054,3.2694,1.5590,0.8429,3.1590,-1.6571,3.3859,-0.1328,-1.7474
-1.2397,-0.3004,1.7805,2.4004,2.3951,2.4458,-2.6643,1.2050,-1.8330,-1.3367
-0.1297,-1.0934,2.5818,0.8816,1.7262,2.8026,-0.6976,1.5824,-2.0657,-2.5901
1.0099,1.2261,0.2347,-1.1236,1.6277,0.3864,-1.1305,0.5153,-0.9868,-1.7013
0.6691,0.4754,2.0919,1.1581,-1.8896,1.0858,-1.7005,1.4206,-1.0156,-0.1260
1.7577,-1.2548,2.0873,-0.4028,0.4919,3.4030,0.7099,1.5629,-0.1236,-0.8344
0.5736,2.4441,0.9821,0.9738,2.3804,2.2574,0.5869,3.0360,-1.6266,-2.4918
-0.4796,-0.0534,2.1282,0.2825,-2.3628,2.3266,-1.0925,0.9776,-0.3739,0.1050
0.4892,1.7575,1.4491,0.9808,-1.5117,1.1962,-0.9212,1.8069,-1.1406,-1.6317
1.3240,-0.1573,3.3935,1.4235,2.2447,3.2826,-1.1745,2.5841,-0.9550,-0.4770
1.6957,0.6372,2.3341,0.0129,1.1668,1.4510,0.0783,1.8491,-1.6378,-1.1056
0.5561,1.2529,0.6483,1.6085,-1.6190,3.3431,-0.8679,2.2269,0.1772,-2.0238
0.5956,-1.0366,2.7031,1.8435,2.7593,1.6037,-1.7044,0.9017,0.4118,-3.7295
-1.6536,0.2056,1.1590,0.3446,0.8203,0.6917,-1.2426,0.8337,-0.5704,-1.5521
2.8918,-0.8697,4.0168,-0.9884,2.0343,1.3152,0.9750,2.6109,-1.6269,-2.2216
-0.4926,-1.7160,3.5710,0.1584,1.4053,3.4378,-0.1838,3.6163,-0.3173,-0.6820
-0.9160,0.1716,0.1765,3.0622,-1.3172,2.8272,-0.3066,1.4805,-1.6516,-1.7714
1.4029,-0.7449,3.6081,1.3594,0.4923,0.6919,-1.4044,1.7980,-1.2207,0.2643
0.9320,0.4752,2.4332,0.7423,-0.0208,3.0425,1.1905,2.8859,-1.4571,-2.4214
2.0487,-0.4188,2.3508,2.7983,1.5343,2.0164,-1.0210,2.8022,-0.2560,-1.3302
0.1953,-0.0147,0.5502,0.6645,-0.3341,1.0351,0.5713,1.7419,-0.9673,-2.8537
-1.6918,1.3011,2.2966,1.2777,0.9748,2.8758,0.3170,1.1543,-0.6212,-2.9558
-0.1877,1.1583,2.0002,1.2602,-1.2242,1.8791,-1.3291,1.7679,-1.9389,-2.3111
0.1762,-1.0267,2.4319,1.7366,0.4693,1.6623,-1.1351,1.7754,-1.3145,-0.9392
0.8646,0.0628,1.8634,-0.7912,0.8731,0.5146,0.7157,3.6061,-0.3331,-1.8706
0.3261,0.3884,1.8621,0.4689,-0.7985,2.9565,-0.9219,2.3431,-1.1930,-1.8417
-1.8255,-0.5716,2.7475,-0.5524,0.7835,2.3097,-0.8235,2.1332,-0.6921,-1.6042
