0.3141,-1.4153,0.1475,-0.8241,0.2314,0.7278,0.2000,-0.3754,1.9104,-1.3015
-0.2047,1.5001,1.1779,-1.8759,-1.5380,0.4541,1.0391,1.0166,1.5050,0.1372
-0.1872,0.7151,0.6605,-0.0309,0.4307,3.3329,1.1091,0.2771,0.5221,-1.0674
-0.2895,0.8418,-0.4395,2.3046,0.5124,1.6461,1.0727,0.9712,-1.5486,0.5090
-0.0470,0.9244,1.1818,1.6922,-0.6697,-0.4879,0.1561,0.2768,1.3407,1.0232
0.0718,2.5956,-0.1111,-0.4321,-0.5153,1.5821,0.4836,-0.2628,0.1778,-0.9010
-0.1339,1.0389,1.1113,1.9505,0.0803,1.0562,0.4027,1.6566,0.9554,0.0138
-0.3598,-1.2219,1.8285,-0.9741,0.1845,0.9261,0.7933,0.0361,-0.9879,-0.3600
-0.8780,-1.2205,0.5839,-0.5669,0.2434,1.6313,-0.3202,1.0713,-0.0114,1.6372
-0.7876,-0.4884,0.9767,-0.0431,-0.5049,0.5333,-0.6774,2.9531,1.3278,0.9855
-0.3947,0.3952,0.2826,1.9473,1.5811,0.0966,0.7735,0.6351,0.8929,-0.0128
-0.0149,2.5377,-0.1718,0.3680,-1.6956,-0.0667,-1.3768,1.9596,1.4803,-0.0569
0.4301,-0.6749,1.1088,-0.0860,0.0877,0.2783,2.0483,2.4371,0.6641,0.0768
-0.0153,0.3903,0.1514,-0.3036,1.6148,-0.1721,1.2674,0.6450,-0.0240,-0.1251
0.4779,0.3940,0.6472,0.4597,0.6018,1.1862,0.6459,2.1895,0.0472,-1.9657
0.1656,0.8166,-0.7728,-1.3825,-2.1893,1.3833,0.5266,0.1731,-0.1141,2.5632
0.1340,1.7352,1.6662,0.5380,-0.3298,0.6983,1.3419,0.7515,1.8262,0.1325
0.7398,0.8568,0.9121,-1.0077,-1.4830,-1.3357,-0.8920,-0.0353,2.4778,0.4672
0.4848,1.2882,1.1105,-0.5686,-1.2601,1.6739,0.6781,0.0205,1.9477,2.2930
-3.0014,-0.6822,1.1117,-0.6158,0.3418,0.4785,0.7058,0.3602,2.6656,1.6328
-0.2552,0.4346,-1.2224,-0.2085,1.2119,-0.1294,0.2311,0.5753,1.4340,0.9178
-0.5042,1.4911,0.5854,-0.4741,-1.1993,2.1206,0.4304,0.2993,1.5113,0.8950
-1.0307,1.0993,0.7212,0.6085,1.5301,0.8371,1.7860,1.0101,0.0559,-0.2049
-0.4125,1.4485,0.7047,0.8830,0.5820,0.8749,-0.8774,2.5994,1.1621,0.9516
-0.8654,-1.4908,0.6564,-0.3271,-0.6344,0.0856,-0.1485,0.2001,0.1595,-1.9544
-0.4565,1.0987,2.0643,0.0540,0.8249,0.6695,1.8667,0.4204,3.3887,0.0464
-0.1408,0.1471,-0.0777,-0.6834,1.3971,0.1245,1.0262,1.0325,1.3304,0.0526
1.0656,0.7824,0.0639,-0.0038,0.5493,-0.1591,0.1346,0.9153,2.3222,2.8285
-0.4621,0.2044,-1.0847,-0.2935,-0.2095,2.0631,-0.6024,2.1573,1.8517,1.4615
-1.7100,-0.6563,1.8793,-0.9638,-2.6267,-0.0146,1.7688,-0.5073,0.5129,-0.0174
-0.4010,-0.6369,0.9708,2.3571,1.2131,0.4353,2.0643,3.1115,0.7494,0.3984
-1.7562,-0.7938,0.6485,0.4059,0.7759,0.9700,1.9149,1.1296,1.4404,-1.0840
-0.2398,-0.1622,0.4460,0.2662,-0.4666,-1.9707,-0.7745,0.6187,0.7353,2.3070
-1.0716,-0.5224,-1.0452,0.9225,1.4249,0.0798,0.5160,-0.1877,0.8922,1.6437
0.4290,-0.1053,-1.1710,0.8934,0.4880,0.5894,1.8089,1.8554,1.6837,0.2685
-1.6087,0.4341,-0.0434,1.4905,-1.1225,0.9279,1.1809,-0.3872,1.8396,0.6515
0.3906,2.0343,-0.1648,-0.5996,-0.2189,0.6118,2.6874,1.2531,1.2897,1.2710
1.2242,0.2282,1.7826,0.4945,0.5487,1.8659,0.8032,0.9815,1.7815,-0.4082
-1.3781,-0.2165,0.3874,-0.4652,0.4635,1.8700,2.1926,-0.2056,0.3978,-1.2711
-0.2332,-0.0884,-0.0953,-1.4045,-0.9656,0.8774,0.6376,-1.1063,-0.5737,-1.0685
-0.6743,1.3335,-0.9164,0.5549,-0.6487,0.9365,0.6232,1.0080,-1.6400,-0.6151
-0.8704,0.8310,-0.2011,-0.4992,-1.4213,-0.0902,1.9106,0.8862,0.6280,0.3199
1.6403,2.1483,0.3595,-0.1253,1.2210,1.4664,2.0779,1.6007,0.6018,-0.7002
0.7894,1.4838,0.3879,0.0663,-1.3894,0.1983,2.0248,1.1221,2.0996,-0.7757
-0.2657,2.6628,0.0552,0.6967,-0.7413,-0.5395,0.9964,0.0870,0.1130,0.5915
0.3824,-0.5142,-0.6996,0.1406,0.0346,1.3861,1.6062,2.0467,0.3427,-0.2948
-1.1328,0.2005,-0.8426,-0.9400,0.9275,0.2355,0.1422,0.0769,-0.0198,-0.1725
-0.3574,0.1794,0.0497,-0.4842,0.1371,0.8550,1.1903,1.5791,0.7158,-0.8712
-0.4142,1.2006,1.5826,0.9130,-0.2139,0.4805,-0.6361,-0.5095,1.1236,-1.3290
-1.3269,-0.2994,-0.9101,0.7458,0.9773,0.3623,-0.1052,-0.2575,1.5015,0.4553
-1.3702,1.2965,0.0419,-1.2929,-0.9121,0.2346,0.4031,-0.2035,-0.8786,-0.1257
-0.4038,-0.0719,-1.0301,-1.4900,-2.9764,-0.2536,1.4250,1.8701,-2.0056,-0.3553
0.4515,0.1016,-0.6333,-1.7875,-1.4920,-3.0714,0.4223,-0.8091,-0.1344,0.0976
1.5877,0.0114,0.8974,-0.7972,-2.5937,-1.4172,3.7741,0.9779,-0.8182,1.9649
0.7916,1.2109,-1.6416,-2.0676,-1.5835,-1.1973,0.2010,1.1870,-0.6937,-0.9244
1.1177,-0.7067,0.1009,-1.4824,-1.1672,0.0065,-0.0736,0.0503,-2.6181,1.3031
-0.1580,1.1046,0.1415,-0.3742,-2.1029,-1.2487,1.3098,-2.7301,-1.0336,0.2357
-1.1706,-0.5025,-2.0651,-1.8030,0.9490,-2.1292,0.7295,0.6461,-1.3204,0.3965
1.1704,-0.3744,0.5790,0.0097,-1.4839,-1.7740,-0.0772,-1.1533,-0.7735,-1.2320
0.1119,1.7574,-1.5710,-1.4185,-1.4201,-2.8369,0.5420,1.2981,-1.6561,-1.0498
0.7192,-1.5247,0.5382,-1.8455,-1.2465,-1.2621,0.5016,-0.1923,-2.2978,0.8483
0.7665,-0.3339,-0.7578,-0.9137,-1.0237,-0.4564,1.4744,-0.9001,-0.6173,0.0768
-0.6253,0.9708,-0.5769,1.0294,-1.5618,-0.3812,0.1131,-0.5268,-1.1129,-0.6469
0.7721,0.6786,-0.4786,-1.3435,0.1818,-0.2447,-0.2102,-0.7861,-0.4581,-1.1476
-0.5561,0.5929,-1.4806,-2.0694,-1.2950,-1.1565,0.2430,2.6734,-1.1205,0.6068
0.2228,0.1746,-0.3891,-2.4158,-1.4816,-0.8732,-0.2880,-0.7032,-0.7564,-0.1941
0.8885,0.1589,-0.7367,-1.1499,0.1306,0.8265,0.0295,0.9899,-2.2695,-0.3430
-0.9407,-0.5104,-0.8574,-2.6983,-1.0546,-1.1346,1.6183,-2.1679,-0.7314,0.5566
-1.2402,-0.5998,-0.9464,-2.6300,-0.9346,-1.1006,-0.7860,0.4712,-1.3508,1.6001
2.6065,0.8567,-2.2975,-1.7417,-1.6296,-0.0621,-0.4609,-0.7984,-2.1712,-0.3576
0.7602,-0.8560,0.5766,-1.2957,-1.2532,-0.1770,0.5818,1.1146,-0.8358,0.1506
0.0729,2.0526,-0.6723,-1.0945,0.0846,0.8428,0.1325,-0.9635,-0.2583,0.3913
-0.7514,-1.7357,-0.4489,-1.7226,-0.0642,-0.7109,0.0099,1.0190,1.5248,1.2105
-0.9375,1.3120,-0.6655,-1.1948,-0.5437,-1.2066,2.2728,-0.5622,0.7993,-0.9735
0.9322,0.9600,-0.7676,-2.0446,-2.3984,-1.6020,0.5740,-0.6953,0.5372,0.9904
-0.6180,-0.1482,1.8794,-2.0341,-0.3609,-1.7867,0.4064,0.4910,-0.5632,0.6992
-0.5648,-0.3771,-1.7281,-1.4488,-2.8789,-1.4294,2.5643,0.4045,-0.0522,1.7345
0.1082,1.6957,0.4161,-1.6339,-0.7466,-0.3250,0.9151,-1.6378,0.8313,1.5417
-0.0453,-0.5940,0.2143,-0.9080,-0.2774,-1.6400,0.5601,-0.2751,0.0259,-1.3903
0.7485,-0.3303,-0.1363,-2.8775,-2.5109,-0.4704,0.9806,0.6250,-1.2579,-1.0704
1.0769,-1.6528,-0.5368,-1.9315,-1.4133,-0.6496,-0.1515,0.2732,-2.3010,-1.0407
-0.8109,-0.1345,-1.6658,-2.7570,-0.4289,-2.5639,0.7100,0.5811,-0.2845,0.9798
0.1761,-0.1895,-0.7194,-2.0473,-0.7786,1.1259,0.6228,1.4000,-1.5411,1.5652
0.8023,-1.6026,-0.4109,-1.9728,-0.9286,-0.8939,-0.6935,-2.1381,-0.8625,-0.8135
-1.1386,1.5128,-1.8652,-2.9849,-0.9877,-1.4531,1.8246,0.3320,-0.6035,-1.2215
1.7679,1.6562,-1.7044,-2.0460,0.8012,-1.3636,0.6759,0.2544,-1.0305,1.5622
-1.4311,-0.3605,-0.5535,-1.2258,-1.7922,-1.4104,0.0692,0.0353,0.1710,1.6140
1.2108,-1.5472,-1.3562,-0.6862,0.7240,-1.1182,2.1658,-0.5058,-0.9969,0.7944
-1.0688,0.6285,-0.1126,-2.4217,-2.2959,-3.4937,1.3722,2.2971,-0.9032,0.4544
0.7949,0.2175,1.2595,-0.0783,-0.8574,-0.0487,2.5329,-0.6226,-1.2711,0.7252
0.1144,1.0540,-0.4697,-1.0795,-0.7245,-1.4071,2.0777,0.1353,-4.1381,0.6397
-1.5506,0.4489,-0.5501,-0.6802,-1.4214,-0.7066,1.7148,0.7308,-1.0590,1.7361
0.0792,-0.3308,-0.3680,-0.8951,-0.6460,-0.9083,-0.0050,-0.0187,-0.1995,0.2592
0.8743,1.1077,-1.6173,-2.3088,-2.7928,-1.2409,1.8678,1.1223,-0.4926,0.2630
-0.0011,-0.0010,-0.2967,0.6725,-1.7723,-1.1720,-0.2249,0.0004,-1.8385,-0.0007
0.2083,-2.0738,-1.4066,-1.3495,-1.8805,-1.7076,1.3133,-1.2026,-0.7307,0.8709
-1.3259,-0.3540,0.7663,-3.0333,-1.9478,-0.4917,3.2793,-0.2805,0.2938,-0.7228
-0.5846,0.6800,-0.2498,-2.2301,0.4964,-1.3861,0.0568,1.5074,0.3559,0.2487
-1.5123,-0.4817,-0.5120,-0.1368,-1.4209,0.4532,0.3499,-0.0764,-1.0464,1.0237
-0.3010,0.5284,-1.3574,-2.6737,-0.8998,-0.6279,0.5616,-1.3897,-0.8299,0.4359
-1.7212,0.8468,0.1011,-0.6295,0.6118,0.4404,0.2496,-0.5483,0.9585,-1.3708
-1.0314,-1.5353,0.3654,-0.8401,-0.7073,-0.2983,0.3540,-0.4813,1.2111,-1.5106
-0.5101,-0.2789,-1.3440,-0.3842,2.3143,0.2619,0.5536,1.0597,-1.2937,-0.7913
-1.9061,0.4455,0.3090,1.5597,0.5173,-1.3195,0.0434,0.2789,0.0697,-1.0892
0.2494,0.1632,0.4414,-1.1805,0.2354,-0.8531,2.0967,0.5580,-0.0741,-2.1732
-0.2585,2.9960,-0.0047,-1.8120,-0.6798,-0.2694,1.2274,0.7969,0.1116,-0.0509
-0.8054,0.7473,0.0575,1.1165,1.2044,0.1649,0.6792,-0.1416,-1.1103,-0.7884
0.4671,1.1543,0.1996,1.9386,-1.4608,0.9733,0.3717,-0.1502,0.4738,-1.3208
-0.6803,1.2564,-0.4003,0.4092,1.8297,-0.4852,0.2702,-0.0700,0.6265,-0.5462
-0.5902,0.2817,-1.0114,-0.5450,1.3074,1.2322,1.1058,0.7454,-1.2555,-0.7711
1.7970,-1.3396,1.5939,-0.7586,-0.4208,-0.3365,-2.2934,1.3833,-0.6684,-0.0598
-2.6006,-0.3187,-2.8504,0.0295,0.2104,0.0217,0.3452,0.6969,0.6057,1.3899
-1.1374,0.1842,0.0107,-0.1707,-0.0525,-1.9548,1.3320,-0.9009,1.2320,-2.6801
-1.3650,0.0226,0.1981,0.2874,0.9227,0.2826,0.1641,-0.1875,0.0483,-1.8071
-1.0427,2.8547,2.6800,0.7450,0.8525,0.4572,0.9279,1.5436,0.8065,-0.2161
-0.1553,0.1130,0.2570,-0.9604,0.3693,-1.4943,-0.4040,1.0639,-1.0221,-0.5718
-1.8956,2.3634,-0.2510,-0.0546,1.8900,-0.6603,1.7523,-0.2007,0.8829,-0.9029
-0.6148,1.5057,0.1104,0.4490,0.1800,-1.1649,-0.0356,0.2015,-2.0906,-1.2305
0.7446,0.2240,1.4932,-1.1425,-0.5598,0.6023,1.6787,-0.5619,-0.8944,-1.7364
-2.4812,1.8790,0.8200,-0.1639,-0.6431,1.4764,1.9835,-0.2230,0.7824,1.3821
0.9521,-0.5657,0.1818,-1.5202,0.9671,0.2031,1.8576,-1.1600,0.9952,-0.4887
-2.2700,-0.2947,-0.4551,-0.8342,0.8146,-0.4625,0.0106,0.3524,2.0415,0.7208
-0.8383,-1.1545,0.2828,0.2787,-2.2937,-0.3734,1.1627,1.1556,1.9353,-0.3367
-1.5356,1.0466,-0.4008,-0.5060,0.7689,0.0847,2.3278,0.1155,-2.1067,0.1703
-1.3548,0.2668,1.5851,0.7745,-0.0662,-1.9937,0.5893,0.2365,0.3097,-1.2709
-1.1871,0.8044,-1.1845,-0.2218,-0.3930,-0.6308,-0.0528,-0.3212,-1.1784,1.1907
0.0083,-0.8090,-1.6532,-1.2513,0.8054,-0.7505,2.1377,1.1663,2.2725,-1.1427
0.0677,-1.0214,1.3485,1.0749,1.6547,-0.1906,0.3314,1.2552,-1.1043,-0.2890
-0.7970,0.0377,1.6084,1.2862,1.3838,0.8110,-0.2126,0.0728,-1.2042,-0.0831
-0.4281,-0.3573,-1.7861,-0.9848,0.4461,-1.8151,1.8931,1.4134,-0.2872,0.0049
-1.1531,0.6160,-1.5136,1.5874,0.9606,0.5202,-0.0592,-2.0188,1.3465,-0.7900
0.5251,1.0802,-2.3955,-0.7720,0.2748,0.4284,-0.5194,1.0238,-1.5910,-0.7656
-0.2050,-0.7412,0.8172,0.1282,0.4592,0.9424,1.4085,1.5467,0.9822,-0.7045
-0.8777,-0.7512,-0.2051,-0.5644,1.3179,0.7793,-1.3093,-0.2414,-1.3775,-1.0767
0.0651,-1.0281,2.3894,-0.0056,0.4902,1.0358,0.7826,-0.0392,0.3944,-0.1481
0.1164,0.3153,1.4453,1.0731,-1.3499,1.3540,-0.6121,-0.4720,-0.6517,-1.8995
0.6879,-1.5162,0.0836,-0.3188,1.7172,0.9782,1.4220,-0.1345,1.4898,0.0604
-0.8063,2.0087,-0.3774,0.5594,-0.3674,-0.0736,-0.5445,0.8199,0.0198,-1.2212
-0.5643,-0.6800,0.2461,1.9110,1.2604,0.8926,-0.1504,1.9083,1.7467,-1.7682
-0.8064,-0.6600,0.9746,1.9517,-0.0605,-0.1885,0.1802,1.7447,0.3993,-1.0045
-0.5012,0.4011,-0.4605,-0.5144,1.6472,-1.1561,-1.7504,0.1548,1.0744,0.4067
0.8276,-1.3558,1.0320,-2.1476,0.7523,-0.4610,-0.1430,-1.0587,0.2674,-0.4976
0.9886,-0.0773,0.3225,-0.5695,0.3629,1.1118,0.4118,0.8613,-1.5535,-1.4310
